timeList,value
"25,11,2017,18,22,22",124342
"25,11,2017,18,22,27",124358
"25,11,2017,18,22,27",124374
"25,11,2017,18,22,54",124390
"25,11,2017,18,25,12",124406
"25,11,2017,18,25,17",124422
"25,11,2017,18,25,20",124438
"25,11,2017,18,28,01",124454
"25,11,2017,18,28,04",124470
"25,11,2017,18,28,18",124486
"25,11,2017,18,28,38",124502
"25,11,2017,19,00,49",124518
"25,11,2017,19,00,49",124534
"25,11,2017,19,00,49",124550
"25,11,2017,19,27,20",124566
"25,11,2017,19,27,20",124582
"25,11,2017,19,27,20",124598
"25,11,2017,19,27,20",124614
"25,11,2017,19,27,20",124630
"25,11,2017,19,27,20",124646
"25,11,2017,19,27,20",124662
"25,11,2017,19,27,20",124678
"25,11,2017,19,27,21",124694
"25,11,2017,19,27,21",124710
"25,11,2017,19,27,21",124726
"25,11,2017,19,27,21",124742
"25,11,2017,21,22,41",124758
"25,11,2017,21,22,41",124774
"25,11,2017,21,22,41",124790
"25,11,2017,21,22,57",124806
"25,11,2017,21,25,53",124854
"25,11,2017,21,31,45",124870
"25,11,2017,21,31,57",124886
"25,11,2017,21,32,28",124902
"25,11,2017,21,32,55",124918
"25,11,2017,21,33,05",124934
"25,11,2017,21,33,46",124950
"25,11,2017,21,33,49",124966
"25,11,2017,21,37,39",124982
"25,11,2017,21,38,25",124998
"25,11,2017,21,38,34",125014
"25,11,2017,21,38,37",125030
"25,11,2017,21,38,40",125046
"25,11,2017,21,38,58",125094
"25,11,2017,21,39,01",125110
"25,11,2017,21,39,08",125126
"25,11,2017,21,39,10",125142
"25,11,2017,21,39,12",125158
"25,11,2017,21,39,33",125174
"25,11,2017,21,39,36",125190
"25,11,2017,21,39,39",125206
"25,11,2017,21,39,45",125254
"25,11,2017,21,39,48",125270
"25,11,2017,21,39,58",125286
"25,11,2017,21,40,10",125302
"25,11,2017,21,40,12",125318
"25,11,2017,21,40,14",125334
"25,11,2017,21,40,16",125350
"25,11,2017,21,40,26",125366
"25,11,2017,21,40,32",125382
"25,11,2017,21,40,35",125398
"25,11,2017,21,40,45",125446
"25,11,2017,21,40,48",125462
"25,11,2017,21,40,49",125478
"25,11,2017,21,40,53",125494
"25,11,2017,21,40,58",125510
"25,11,2017,21,41,02",125526
"25,11,2017,21,41,05",125542
"25,11,2017,21,41,23",125590
"25,11,2017,21,41,27",125606
"25,11,2017,21,41,39",125622
"25,11,2017,21,41,46",125638
"25,11,2017,21,42,10",125686
"25,11,2017,21,42,14",125702
"25,11,2017,21,42,19",125718
"25,11,2017,21,42,21",125734
"25,11,2017,21,42,23",125750
"25,11,2017,21,42,29",125766
"25,11,2017,21,42,32",125783
"25,11,2017,21,44,26",125799
"25,11,2017,21,44,30",125815
"25,11,2017,21,44,35",125831
"25,11,2017,21,44,40",125847
"25,11,2017,21,44,41",125863
"25,11,2017,21,44,47",125879
"25,11,2017,21,44,52",125895
"25,11,2017,21,44,53",125911
"25,11,2017,21,44,54",125927
"25,11,2017,21,44,56",125943
"25,11,2017,21,48,49",125959
"25,11,2017,21,48,51",125975
"25,11,2017,21,48,53",125991
"26,11,2017,05,31,12",126007
"26,11,2017,05,31,12",126023
"26,11,2017,09,13,45",126039
"26,11,2017,09,13,45",126055
"26,11,2017,09,13,45",126071
"26,11,2017,13,18,09",126087
"26,11,2017,13,18,09",126103
"26,11,2017,14,44,48",126119
"26,11,2017,14,44,48",126135
"26,11,2017,15,57,15",126151
"26,11,2017,18,03,09",126167
"26,11,2017,18,03,09",126183
"26,11,2017,18,25,26",126199
"26,11,2017,18,25,26",126215
"26,11,2017,18,25,30",126231
"26,11,2017,18,25,31",126247
"26,11,2017,18,25,39",126263
"26,11,2017,18,25,46",126279
"26,11,2017,18,25,47",126295
"26,11,2017,18,25,49",126311
"26,11,2017,18,25,51",126327
"26,11,2017,18,26,38",126343
"26,11,2017,18,26,42",126359
"26,11,2017,18,27,04",126375
"26,11,2017,18,35,09",126391
"26,11,2017,18,35,09",126407
"26,11,2017,18,35,10",126423
"26,11,2017,18,35,10",126439
"26,11,2017,18,35,10",126455
"26,11,2017,18,35,10",126471
"26,11,2017,18,35,10",126487
"26,11,2017,18,35,10",126503
"26,11,2017,18,35,10",126519
"26,11,2017,18,35,10",126535
"26,11,2017,18,35,10",126551
"26,11,2017,18,35,11",126567
"26,11,2017,18,35,51",126583
"26,11,2017,18,35,51",126599
"26,11,2017,18,35,54",126615
"26,11,2017,18,35,56",126631
"26,11,2017,18,35,57",126647
"26,11,2017,18,35,57",126663
"26,11,2017,18,35,57",126679
"26,11,2017,19,09,31",126695
"26,11,2017,19,09,31",126711
"26,11,2017,19,09,31",126727
"26,11,2017,19,09,31",126743
"26,11,2017,19,09,31",126759
"26,11,2017,19,09,31",126775
"26,11,2017,19,09,31",126791
"26,11,2017,19,09,31",126807
"26,11,2017,19,09,32",126823
"26,11,2017,19,09,32",126839
"26,11,2017,19,09,32",126855
"26,11,2017,19,09,35",126871
"26,11,2017,19,20,02",126887
"26,11,2017,19,20,06",126903
"26,11,2017,19,20,10",126919
"26,11,2017,19,20,16",126935
"26,11,2017,19,20,18",126951
"26,11,2017,19,30,20",126967
"26,11,2017,19,30,20",126983
"26,11,2017,19,30,21",126999
"26,11,2017,19,30,21",127015
"26,11,2017,19,30,21",127031
"26,11,2017,19,30,21",127047
"26,11,2017,19,30,21",127063
"26,11,2017,19,30,21",127079
"26,11,2017,19,30,21",127095
"26,11,2017,19,30,33",127111
"26,11,2017,19,30,42",127127
"26,11,2017,19,30,43",127143
"26,11,2017,19,30,48",127159
"26,11,2017,19,30,48",127175
"26,11,2017,19,30,49",127191
"26,11,2017,19,30,49",127207
"26,11,2017,19,30,52",127223
"26,11,2017,19,30,53",127239
"26,11,2017,19,30,57",127255
"26,11,2017,19,30,59",127271
"26,11,2017,19,31,06",127287
"26,11,2017,19,31,08",127303
"26,11,2017,19,31,09",127319
"26,11,2017,19,31,14",127335
"26,11,2017,19,31,16",127351
"26,11,2017,19,31,30",127367
"26,11,2017,19,31,37",127383
"26,11,2017,19,31,44",127399
"26,11,2017,19,32,21",127447
"26,11,2017,19,36,18",127463
"26,11,2017,19,38,24",127479
"26,11,2017,19,38,24",127495
"26,11,2017,19,38,35",127511
"26,11,2017,19,52,19",127527
"26,11,2017,19,52,20",127543
"26,11,2017,19,52,21",127559
"26,11,2017,19,52,21",127575
"26,11,2017,19,52,21",127591
"26,11,2017,19,52,21",127607
"26,11,2017,19,52,21",127623
"26,11,2017,19,52,21",127639
"26,11,2017,19,52,22",127655
"26,11,2017,19,52,22",127671
"26,11,2017,19,52,25",127687
"26,11,2017,19,52,31",127703
"26,11,2017,19,52,44",127719
"26,11,2017,19,52,44",127735
"26,11,2017,19,52,45",127751
"26,11,2017,19,52,45",127767
"26,11,2017,19,52,45",127783
"26,11,2017,19,53,00",127799
"26,11,2017,19,53,01",127815
"26,11,2017,19,53,01",127831
"26,11,2017,19,53,01",127847
"26,11,2017,19,53,05",127863
"26,11,2017,19,53,05",127879
"26,11,2017,19,53,13",127895
"26,11,2017,19,53,37",127911
"26,11,2017,19,53,44",127927
"26,11,2017,19,53,55",127943
"26,11,2017,19,56,05",127959
"26,11,2017,19,56,10",127975
"26,11,2017,19,56,11",127991
"26,11,2017,19,56,54",128007
"26,11,2017,19,59,56",128023
"26,11,2017,20,00,04",128039
"26,11,2017,20,00,16",128056
"26,11,2017,20,00,24",128072
"26,11,2017,20,00,26",128088
"26,11,2017,20,00,28",128104
"26,11,2017,20,00,31",128120
"26,11,2017,20,00,47",128136
"26,11,2017,20,01,20",128152
"26,11,2017,20,01,20",128168
"26,11,2017,20,01,21",128184
"26,11,2017,20,01,30",128200
"26,11,2017,20,01,31",128216
"26,11,2017,20,01,42",128232
"26,11,2017,20,01,42",128248
"26,11,2017,20,01,58",128264
"26,11,2017,20,01,58",128280
"26,11,2017,20,02,12",128296
"26,11,2017,20,02,13",128312
"26,11,2017,20,02,16",128360
"26,11,2017,20,02,42",128376
"26,11,2017,20,03,02",128392
"26,11,2017,20,03,08",128408
"26,11,2017,20,03,26",128424
"26,11,2017,20,03,29",128440
"26,11,2017,20,08,21",128456
"26,11,2017,20,54,33",128472
"26,11,2017,20,54,33",128488
"26,11,2017,20,54,34",128504
"26,11,2017,20,54,46",128520
"26,11,2017,21,02,04",128536
"26,11,2017,21,02,06",128552
"26,11,2017,21,24,59",128568
"26,11,2017,21,24,59",128584
"26,11,2017,21,24,59",128600
"26,11,2017,22,06,56",128616
"26,11,2017,22,07,21",128712
"26,11,2017,22,07,31",128728
"26,11,2017,22,08,21",128744
"26,11,2017,22,12,04",128792
"26,11,2017,22,12,42",128808
"26,11,2017,22,12,59",128904
"26,11,2017,22,13,05",128920
"26,11,2017,22,13,23",128936
"26,11,2017,22,13,23",128952
"26,11,2017,22,15,05",129048
"26,11,2017,22,15,15",129064
"26,11,2017,22,15,58",129112
"26,11,2017,22,17,18",129128
"26,11,2017,22,17,21",129144
"26,11,2017,22,18,26",129160
"26,11,2017,22,18,28",129176
"26,11,2017,22,18,31",129192
"26,11,2017,22,18,34",129208
"26,11,2017,22,18,46",129224
"12,12,2017,07,51,41",129240
"12,12,2017,07,51,42",129256
"12,12,2017,07,51,43",129272
"12,12,2017,07,51,43",129288
"12,12,2017,07,51,43",129304
"12,12,2017,07,51,43",129320
"12,12,2017,07,51,43",129336
"12,12,2017,07,51,43",129352
"12,12,2017,07,51,43",129368
"12,12,2017,07,51,44",129384
"12,12,2017,08,44,32",129416
"12,12,2017,08,44,32",129432
"12,12,2017,08,44,32",129448
"12,12,2017,09,23,23",129464
"12,12,2017,09,23,24",129480
"12,12,2017,09,23,24",129496
"12,12,2017,09,23,24",129512
"12,12,2017,09,23,24",129528
"12,12,2017,09,23,24",129544
"12,12,2017,09,23,24",129560
"12,12,2017,09,23,24",129576
"12,12,2017,09,23,24",129592
"12,12,2017,09,23,24",129608
"12,12,2017,09,23,26",129624
"12,12,2017,09,23,26",129640
"12,12,2017,09,23,43",129656
"12,12,2017,09,23,44",129672
"12,12,2017,09,24,02",129688
"12,12,2017,09,24,02",129704
"12,12,2017,09,24,03",129720
"12,12,2017,09,24,03",129736
"12,12,2017,09,24,15",129752
"12,12,2017,09,24,18",129768
"12,12,2017,09,24,21",129784
"12,12,2017,09,24,24",129800
"12,12,2017,09,24,36",129816
"12,12,2017,09,24,55",129832
"12,12,2017,09,25,27",129848
"12,12,2017,10,26,30",129864
"12,12,2017,10,26,30",129880
"12,12,2017,11,13,01",129896
"12,12,2017,13,30,40",129912
"12,12,2017,13,30,41",129928
"12,12,2017,13,30,43",129944
"12,12,2017,13,30,43",129960
"12,12,2017,13,30,44",129976
"12,12,2017,13,30,44",129992
"12,12,2017,13,30,44",130008
"12,12,2017,13,30,44",130024
"12,12,2017,13,30,45",130040
"12,12,2017,13,30,45",130056
"12,12,2017,13,30,46",130072
"12,12,2017,13,30,49",130088
"12,12,2017,13,42,07",130104
"12,12,2017,13,42,08",130120
"12,12,2017,14,53,16",130136
"12,12,2017,14,53,16",130152
"12,12,2017,16,07,03",130168
"12,12,2017,16,07,04",130184
"12,12,2017,17,44,35",130200
"12,12,2017,17,44,35",130216
"12,12,2017,17,47,55",130232
"12,12,2017,17,47,56",130248
"12,12,2017,17,47,58",130264
"12,12,2017,17,47,59",130280
"12,12,2017,17,47,59",130296
"12,12,2017,17,47,59",130312
"12,12,2017,17,47,59",130328
"12,12,2017,17,47,59",130345
"12,12,2017,17,48,01",130361
"12,12,2017,17,48,01",130377
"12,12,2017,17,52,09",130393
"12,12,2017,17,52,10",130409
"12,12,2017,17,52,13",130425
"12,12,2017,17,52,14",130441
"12,12,2017,17,52,14",130457
"12,12,2017,17,52,14",130473
"12,12,2017,17,52,15",130489
"12,12,2017,17,52,15",130505
"12,12,2017,17,52,16",130521
"12,12,2017,17,52,17",130537
"12,12,2017,19,47,27",130553
"12,12,2017,19,47,27",130569
"12,12,2017,23,58,03",130585
"12,12,2017,23,58,03",130601
"12,12,2017,23,58,03",130617
"13,12,2017,00,26,36",130633
"13,12,2017,01,05,18",130649
"13,12,2017,01,05,18",130665
"13,12,2017,01,09,41",130681
"13,12,2017,01,09,41",130697
"13,12,2017,01,59,46",130713
"13,12,2017,02,46,39",130729
"13,12,2017,02,46,40",130745
"13,12,2017,05,00,56",130761
"13,12,2017,05,00,57",130777
"13,12,2017,08,05,29",130793
"13,12,2017,08,05,33",130809
"13,12,2017,08,05,34",130825
"13,12,2017,08,05,35",130841
"13,12,2017,08,05,37",130857
"13,12,2017,08,05,38",130873
"13,12,2017,08,05,39",130889
"13,12,2017,08,05,40",130905
"13,12,2017,08,05,42",130921
"13,12,2017,08,05,43",130937
"13,12,2017,08,05,44",130953
"13,12,2017,08,05,48",130969
"13,12,2017,09,02,08",130985
"13,12,2017,09,02,09",131001
"13,12,2017,09,02,20",131017
"13,12,2017,09,02,20",131033
"13,12,2017,10,24,38",131049
"13,12,2017,10,24,38",131065
"13,12,2017,11,06,19",131081
"13,12,2017,11,06,19",131097
"13,12,2017,11,53,14",131113
"13,12,2017,11,53,14",131129
"13,12,2017,11,53,15",131145
"13,12,2017,11,53,15",131161
"13,12,2017,11,53,15",131177
"13,12,2017,11,53,15",131193
"13,12,2017,11,53,16",131209
"13,12,2017,11,53,16",131225
"13,12,2017,11,53,16",131241
"13,12,2017,11,53,16",131257
"13,12,2017,11,53,21",131273
"13,12,2017,11,53,24",131289
"13,12,2017,11,53,25",131305
"13,12,2017,11,53,44",131321
"13,12,2017,11,53,44",131337
"13,12,2017,11,53,58",131417
"13,12,2017,11,54,19",131433
"13,12,2017,11,54,29",131481
"13,12,2017,11,54,47",131529
"13,12,2017,11,54,49",131545
"13,12,2017,13,27,18",131561
"13,12,2017,13,27,18",131577
"13,12,2017,13,27,18",131593
"13,12,2017,13,27,18",131609
"13,12,2017,13,27,18",131625
"13,12,2017,13,27,18",131641
"13,12,2017,13,27,18",131657
"13,12,2017,13,27,19",131673
"13,12,2017,13,27,19",131689
"13,12,2017,13,27,19",131705
"13,12,2017,13,27,19",131721
"13,12,2017,13,27,22",131737
"13,12,2017,13,27,23",131753
"13,12,2017,13,27,23",131769
"13,12,2017,13,27,23",131785
"13,12,2017,13,27,27",131801
"13,12,2017,13,27,27",131817
"13,12,2017,13,27,27",131833
"13,12,2017,13,27,46",131849
"13,12,2017,13,29,09",131945
"13,12,2017,13,29,10",131961
"13,12,2017,13,40,08",131977
"13,12,2017,13,40,08",131993
"13,12,2017,13,40,09",132009
"13,12,2017,13,53,46",132025
"13,12,2017,13,53,47",132041
"13,12,2017,13,53,47",132057
"13,12,2017,13,53,47",132073
"13,12,2017,13,53,47",132089
"13,12,2017,13,53,47",132105
"13,12,2017,13,53,47",132121
"13,12,2017,13,53,47",132137
"13,12,2017,13,53,47",132153
"13,12,2017,13,53,47",132169
"13,12,2017,13,53,47",132185
"13,12,2017,14,20,18",132201
"13,12,2017,14,20,18",132217
"13,12,2017,14,20,19",132233
"13,12,2017,14,20,19",132249
"13,12,2017,14,20,19",132265
"13,12,2017,14,20,19",132281
"13,12,2017,14,20,19",132297
"13,12,2017,14,20,19",132313
"13,12,2017,14,20,19",132329
"13,12,2017,14,20,19",132345
"13,12,2017,14,20,20",132361
"13,12,2017,14,20,20",132377
"13,12,2017,14,21,26",132393
"13,12,2017,14,21,27",132409
"13,12,2017,14,21,31",132425
"13,12,2017,14,21,34",132441
"13,12,2017,14,21,56",132457
"13,12,2017,14,21,56",132473
"13,12,2017,14,22,01",132489
"13,12,2017,16,14,52",132505
"13,12,2017,16,14,53",132521
"13,12,2017,16,15,00",132537
"13,12,2017,16,15,01",132553
"13,12,2017,16,15,01",132569
"13,12,2017,16,15,01",132585
"13,12,2017,16,15,01",132601
"13,12,2017,17,44,30",132617
"13,12,2017,17,44,31",132634
"13,12,2017,18,12,08",132650
"13,12,2017,18,12,40",132714
"13,12,2017,18,12,50",132730
"13,12,2017,18,12,57",132746
"13,12,2017,18,12,57",132762
"13,12,2017,18,13,17",132826
"13,12,2017,18,13,22",132842
"13,12,2017,18,13,36",132906
"13,12,2017,18,13,42",132922
"13,12,2017,18,13,57",132986
"13,12,2017,19,16,51",133002
"13,12,2017,19,16,53",133018
"13,12,2017,19,17,03",133034
"13,12,2017,19,17,05",133050
"13,12,2017,20,10,25",133066
"13,12,2017,20,10,25",133082
"13,12,2017,20,10,33",133098
"13,12,2017,20,10,33",133114
"13,12,2017,21,05,45",133130
"13,12,2017,21,05,49",133146
"14,12,2017,00,00,23",133162
"14,12,2017,00,00,23",133178
"14,12,2017,00,00,24",133194
"14,12,2017,00,00,24",133210
"14,12,2017,00,00,24",133226
"14,12,2017,00,00,25",133242
"14,12,2017,00,00,25",133258
"14,12,2017,00,00,25",133274
"14,12,2017,00,00,26",133290
"14,12,2017,00,00,26",133306
"14,12,2017,00,00,28",133322
"14,12,2017,01,57,41",133338
"14,12,2017,01,57,41",133354
"14,12,2017,01,57,41",133370
"14,12,2017,01,57,41",133386
"14,12,2017,01,57,41",133402
"14,12,2017,01,57,41",133418
"14,12,2017,01,57,41",133434
"14,12,2017,01,57,41",133450
"14,12,2017,01,57,41",133466
"14,12,2017,01,57,41",133482
"14,12,2017,01,57,41",133498
"14,12,2017,01,57,41",133514
"14,12,2017,01,57,41",133530
"14,12,2017,01,57,41",133546
"14,12,2017,01,58,19",133562
"14,12,2017,01,58,19",133578
"14,12,2017,01,58,19",133594
"14,12,2017,01,58,19",133610
"14,12,2017,02,34,46",133626
"14,12,2017,02,34,46",133642
"14,12,2017,02,34,47",133658
"14,12,2017,02,34,53",133674
"14,12,2017,02,34,53",133690
"14,12,2017,04,53,31",133706
"14,12,2017,04,53,31",133722
"14,12,2017,04,53,33",133738
"14,12,2017,04,53,38",133754
"14,12,2017,04,53,38",133770
"14,12,2017,04,53,39",133786
"14,12,2017,04,53,46",133802
"14,12,2017,04,53,49",133818
"14,12,2017,04,53,53",133834
"14,12,2017,04,53,58",133850
"14,12,2017,04,54,00",133866
"14,12,2017,04,54,00",133882
"14,12,2017,04,59,27",133898
"14,12,2017,04,59,42",133914
"14,12,2017,04,59,59",133930
"14,12,2017,05,00,09",133946
"14,12,2017,05,00,51",133962
"14,12,2017,05,10,03",133978
"14,12,2017,05,10,07",133994
"14,12,2017,05,10,14",134010
"14,12,2017,05,17,34",134026
"14,12,2017,05,17,34",134042
"14,12,2017,05,17,40",134058
"14,12,2017,05,17,41",134074
"14,12,2017,07,09,01",134090
"14,12,2017,07,09,01",134106
"14,12,2017,07,09,11",134122
"14,12,2017,07,09,12",134138
"14,12,2017,09,23,28",134154
"14,12,2017,09,23,28",134170
"14,12,2017,09,23,38",134186
"14,12,2017,09,23,38",134202
"14,12,2017,09,27,04",134218
"14,12,2017,09,39,35",134234
"14,12,2017,10,15,39",134250
"14,12,2017,10,15,43",134266
"14,12,2017,10,15,45",134282
"14,12,2017,10,15,46",134298
"14,12,2017,10,15,47",134314
"14,12,2017,10,15,49",134330
"14,12,2017,10,15,50",134346
"14,12,2017,10,15,51",134362
"14,12,2017,10,15,53",134378
"14,12,2017,10,16,13",134394
"14,12,2017,10,16,15",134410
"14,12,2017,11,13,27",134426
"14,12,2017,11,13,27",134442
"14,12,2017,11,13,28",134458
"14,12,2017,11,13,28",134474
"14,12,2017,11,13,28",134490
"14,12,2017,11,13,28",134506
"14,12,2017,11,13,28",134522
"14,12,2017,11,13,31",134538
"14,12,2017,11,13,32",134554
"14,12,2017,11,13,32",134570
"14,12,2017,11,13,51",134586
"14,12,2017,11,13,51",134602
"14,12,2017,11,17,16",134618
"14,12,2017,11,17,16",134634
"14,12,2017,12,55,27",134650
"14,12,2017,12,55,27",134666
"14,12,2017,13,20,36",134682
"14,12,2017,13,20,36",134698
"14,12,2017,15,16,39",134714
"14,12,2017,15,16,39",134730
"14,12,2017,15,16,40",134746
"14,12,2017,15,31,33",134762
"14,12,2017,15,31,33",134778
"14,12,2017,15,31,33",134794
"14,12,2017,15,31,33",134810
"14,12,2017,15,31,34",134826
"14,12,2017,15,31,34",134842
"14,12,2017,15,31,34",134858
"14,12,2017,15,31,34",134874
"14,12,2017,15,31,34",134890
"14,12,2017,15,31,34",134906
"14,12,2017,15,31,35",134923
"14,12,2017,15,31,36",134939
"14,12,2017,15,32,01",134955
"14,12,2017,15,32,03",134971
"14,12,2017,15,32,04",134987
"14,12,2017,15,32,06",135003
"14,12,2017,15,32,06",135019
"14,12,2017,15,44,56",135035
"14,12,2017,15,44,56",135051
"14,12,2017,17,58,47",135067
"14,12,2017,17,58,47",135083
"14,12,2017,17,59,35",135099
"14,12,2017,17,59,36",135115
"14,12,2017,19,00,47",135131
"14,12,2017,19,00,48",135147
"14,12,2017,19,49,28",135163
"14,12,2017,19,49,28",135179
"14,12,2017,20,05,44",135195
"14,12,2017,20,05,44",135211
"14,12,2017,20,05,45",135227
"14,12,2017,20,05,45",135243
"14,12,2017,20,05,45",135259
"14,12,2017,20,05,45",135275
"14,12,2017,20,05,45",135291
"14,12,2017,20,05,45",135307
"14,12,2017,20,05,46",135323
"14,12,2017,20,05,47",135339
"14,12,2017,20,05,47",135355
"14,12,2017,20,05,50",135371
"14,12,2017,20,06,02",135387
"14,12,2017,20,06,03",135403
"14,12,2017,20,06,23",135419
"14,12,2017,20,06,23",135435
"14,12,2017,20,14,00",135451
"14,12,2017,20,14,19",135467
"14,12,2017,20,14,17",135483
"14,12,2017,20,14,19",135499
"14,12,2017,20,14,26",135515
"14,12,2017,20,14,26",135531
"14,12,2017,20,14,27",135547
"14,12,2017,20,14,27",135563
"14,12,2017,20,14,38",135579
"14,12,2017,20,14,50",135595
"14,12,2017,20,15,19",135611
"14,12,2017,20,15,47",135675
"14,12,2017,20,15,54",135691
"14,12,2017,20,16,27",135755
"14,12,2017,20,56,31",135771
"14,12,2017,20,56,31",135787
"14,12,2017,22,18,43",135803
"14,12,2017,22,18,44",135819
"14,12,2017,23,50,25",135835
"14,12,2017,23,50,25",135851
"14,12,2017,23,53,02",135867
"14,12,2017,23,53,03",135883
"15,12,2017,01,40,41",135899
"15,12,2017,01,40,42",135915
"15,12,2017,08,47,55",135931
"15,12,2017,08,47,55",135947
"15,12,2017,08,47,56",135963
"15,12,2017,08,47,56",135979
"15,12,2017,08,47,56",135995
"15,12,2017,08,47,56",136011
"15,12,2017,08,47,56",136027
"15,12,2017,08,47,56",136043
"15,12,2017,08,47,56",136059
"15,12,2017,08,47,56",136075
"15,12,2017,08,47,57",136091
"15,12,2017,08,47,58",136107
"15,12,2017,08,48,07",136123
"15,12,2017,08,54,52",136139
"15,12,2017,08,54,53",136155
"15,12,2017,08,54,55",136171
"15,12,2017,08,55,01",136187
"15,12,2017,08,55,02",136203
"15,12,2017,08,55,07",136219
"15,12,2017,08,55,07",136235
"15,12,2017,08,55,08",136251
"15,12,2017,08,55,08",136267
"15,12,2017,08,55,16",136283
"15,12,2017,08,55,16",136299
"15,12,2017,08,55,20",136315
"15,12,2017,08,55,23",136331
"15,12,2017,08,55,40",136347
"15,12,2017,08,55,40",136363
"15,12,2017,08,55,41",136379
"15,12,2017,08,55,42",136395
"15,12,2017,08,55,43",136411
"15,12,2017,08,55,43",136427
"15,12,2017,08,55,45",136443
"15,12,2017,08,55,45",136459
"15,12,2017,09,19,43",136475
"15,12,2017,09,19,44",136491
"15,12,2017,09,19,44",136507
"15,12,2017,09,19,44",136523
"15,12,2017,09,19,44",136539
"15,12,2017,09,19,44",136555
"15,12,2017,09,19,44",136571
"15,12,2017,09,19,44",136587
"15,12,2017,09,19,44",136603
"15,12,2017,09,19,44",136619
"15,12,2017,09,19,46",136635
"15,12,2017,09,19,47",136651
"15,12,2017,13,35,03",136667
"15,12,2017,13,35,04",136683
"15,12,2017,13,35,05",136699
"15,12,2017,13,35,05",136715
"15,12,2017,13,35,05",136731
"15,12,2017,13,35,05",136747
"15,12,2017,13,35,06",136763
"15,12,2017,13,35,06",136779
"15,12,2017,13,35,06",136795
"15,12,2017,13,35,06",136811
"15,12,2017,13,35,43",136827
"15,12,2017,13,35,43",136843
"15,12,2017,13,35,44",136859
"15,12,2017,13,35,44",136875
"15,12,2017,13,35,55",136891
"15,12,2017,13,35,57",136907
"15,12,2017,13,36,03",136923
"15,12,2017,17,06,48",136939
"15,12,2017,17,06,48",136955
"15,12,2017,17,06,49",136971
"15,12,2017,17,06,49",136987
"15,12,2017,17,06,49",137003
"15,12,2017,17,06,49",137019
"15,12,2017,17,06,49",137035
"15,12,2017,17,06,49",137051
"15,12,2017,17,06,49",137067
